,Package name,Reviewer name,Review,Rating
56,com.calea.echo,A Google user,like app except almost every day app freeze will not able open message andor send message end walk away phone bit finally come back it ll working seem like you re try one thing cause issue app edit uninstalle app keep restart phone due app overwhelmed can not send text receive one time,1
57,com.calea.echo,Samuel Barr,I ve use app year past year see ad inbox problem happy purchase premium version remove ad support devs today however start get ad push notification mood pay get rid apparently do not matter plenty free adfree messaging app,2
58,com.calea.echo,CJ Kadar,get new phone start find issue mood get bad update customer support button show have not able receive image send mood claim phone battery optimization do not even option optimize mood gray try switch messager can not even open text chat app can not figure,1
59,com.calea.echo,A Google user,use app year within past two month I ve issue app update get ad banner top list message distract sudden can not send message I ve delete reinstalled app twice keep thingnot send message hell app,2
60,com.calea.echo,A Google user,I ve use app several year generally pretty happy recently reviewer cover recent issue recent update reset custom notification crash sound picker every time try open test picker app one crash recent issue plus ad kind final straw think ill look new sm app,1
61,com.calea.echo,Sara Barrett,use app couple year ad start do not hesitate upgrade premium version unfortunately several month mms message consistently fail send receive I ve send email have not response read review see issue several other well idea work base reply I m disappoint pay force find another app due mms issue,2
62,com.calea.echo,morgan moore,love app since last update able send recieve picture message I ve check setting email help response I m able fix unfortunately change app do not want since app fit customization need keep organize outside mms issue app work perfect,4
63,com.calea.echo,Cazador64,month month app vibrate receive message case even get message open app one update finally fix less couple week later back issue vibrate instead ring receive message unless open app nothing disturb slider moving get fix,1
64,com.calea.echo,A Google user,use love app experience problem really love customizable everything get three notification per text two phone one mood quick reply turn miss app hate get three simultaneous notification reach support twenty day ago have not hear anything back would love go back mood issue solve,2
65,com.calea.echo,A Google user,work great even purchase app recently try change setting every time would get blue tint list message way get rid reset default can not find set check mark someone read text feature extremely handy,4
66,com.calea.echo,A Google user,unfortunately change rate five star one font long work get download error reason also new theme add year tell would new one come soon within next month also whenever try reach support team absolutely one respond back anymore dead shame really love sm app ill uninstall move chomp go sm pro,1
67,com.calea.echo,A Google user,work well begin complaint sound notification within chat short bleep customization sound app close long work another short beep well easy miss message I ve set hear sound notification headset well never come either pretty unusable,1
68,com.calea.echo,A Google user,use great app year sudden useless turn caller i d feature nuisance still come order see separate chat list message close app completely go back there s way get list you ve already choose one get absolutely text notification will not know text open app new text sit hour uninstalle,2
69,com.calea.echo,Annie Singer,I ve use app year point add sneaky new call feature claim add caller i d track call mine datum agree keep turn hard set many skeezy dialogue box turn back every time option delete datum content link break always say failed delete want texting app,1
70,com.calea.echo,A Google user,use app pretty good however since last update group text long work app keep crash try open write group text submit ticket via assistance function app response provide several day wait deinstall look different message app sad can not get fix support poor,1
71,com.calea.echo,A Google user,love app there s simple way view contact result there s way set contact favorite unless edit contact hit save apparently star do not show contact edit that s weird option mark message unread search message context it ll find highlight do not include remain text message essentially do not know conversation you re look exist stupid,4
72,com.calea.echo,A Google user,use mood year one app could get sync garmin watch everything need quick could group text send picture video recently happy app can not get message unless phone unlocked ideal get notification watch timely manner can not open picture anyone else really disappointingi hate ad place force we premium,3
73,com.calea.echo,A Google user,have not get call yet can not say anything caller i d customization great party mode cool idea have not see anywhere else thing bug far bug lot app icon always look like there s notification many sm apps customization option I m surprised can not change app icon like textra,4
74,com.calea.echo,Kate Patton,originally everything want still want last update extremely intrusive push advertisement intrusive also disruptive need take care issue ad app top open much object phone go nuts push notification advertising update thank response fix issue,4
75,com.calea.echo,A Google user,freeze like water antarctica good really enjoy do not seem work well could last phone update app sure app compatible update know freeze lot do not get txt unless open app notification phone watch anymore fix bug see customer go elsewhere,2
76,com.calea.echo,A Google user,use app moto ztwo play default message app absolutely unbearable use let say love mood customization feature incredible along build animate emoji gif support never find downloadable mms app thing ever bother huge notification landscape mode play lot highspeed reflex game often time notification would block half screen,5
77,com.calea.echo,A Google user,app great perfectly give look feel iphone without really one complaint able name groupchat contact picture show next name right chat importantly able adjust space text bubble chat bubble sender recipient close together please fix otherwise great app,4
78,com.calea.echo,A Google user,I ve use app several year work fine whatever last update sudden get two notification one system thankfully float notification five hundred thirty - one give credit fix double notification tone issue still do not fixbthe chathead issue easily good feature disappoint,1
79,com.calea.echo,A Google user,app good instal caller I d can not turn I ve miss several call phone do not ring someone call go app turn caller i d setting keep come back I ve swipe turn I m upset I m go get rid there s privacy caller i d either picture person call pop screen hang last text show good,1
80,com.calea.echo,Nick Dierks,problem delayedasynchronous text message never fix message support ignore that s strike one new update break feature emojis notification etc strike two I m get ad notification via app unbelievable banner ad within app one thing pop outside absolute nogo uninstalling garbage,1
81,com.calea.echo,Lori Warden,love app year love customization last update update today cause lot issue lately never get text time may get notification thirty forty - five minute text actually send unless app open I m actively use recent update cause group chat function select contact send text contact selection window stay open can not actually send text,3
82,com.calea.echo,A Google user,ever since update message sometimes come open app they ll come streaming order change notification setting power setting look like I m one issue work great practically useless right though I m uninstalle meantime,3
83,com.calea.echo,A Google user,love initially new galaxy snine can not get different notification sound stay sometimes work sometimes do not think tone different you re look text look list contact you ve texte want sound contact stay matter phone,3
84,com.calea.echo,Hope Dyer,I ve use app year last month constantly freeze buy new phone thought would fix issue pay lifetime subscription freeze send text hour open account I ve try troubleshooting do not waste money app get together,1
85,com.calea.echo,A Google user,I ve use app year without issue sudden week ago sound notification stop work I ve try adjust setting app permission nothing help way get notification use vibrate option be not helpful unless I m close phone love app unless fix problem ill switch something else ill change rating back five star issue resolve update still problem sound notification text be not come hour text ill open app start pour time they re hour ago accord review I m one issue,1
86,com.calea.echo,A Google user,normally love app lot customization however lately issue like tellingme new message do not old message say hit download button view always one previously see already fix ill give five star I m cancel premium subscription find another app annoying,4
87,com.calea.echo,Hanna Castle,edit change setting notification set default use able even set custom tone different people have not work past fifty - six update do not sound ever look review seem I m one update notification sound stop work love app able set notification sound like big negative,1
88,com.calea.echo,A Google user,love app androids late update chat bubble start act someone texte could click bubble text do not want open whole app send message close bubble right away annoying since convenient function app even change set keep bubble active every time send message instantly close unless use full app,3
89,com.calea.echo,A Google user,love feature however couple day app would not send message anymore restart phone still would not send message uninstalle instal worked couple day quit send message love feature customization do not work samsung galaxy sseven,2
90,com.calea.echo,A Google user,app really convenient feature default message app I m pleased update march twenty - nine two thousand nineteen stop use app crash lot send report developer bug seem get fix day keep come back I m miss message notification deal crash love feature messenger hate use bug galaxy eight really awesome app take away star,4
91,com.calea.echo,A Google user,well like pretty good last update none personalize notification work that s whole reason use app could set different sound person list guess try find something else uninstalle reinstalled app make notification sound every time open app use sound put default do not use individual sound recover old setting show do not play,3
92,com.calea.echo,A Google user,quick reply back love suggestion tho one able customize chat list bit two customization option speech bubble three notification automatically one assign contact I ve try set app setting pain sohard figure one take lot long need,4
93,com.calea.echo,A Google user,app seem work pretty well lately awful showing notification none show notification new one resurrect old notification already clear display text order etc do not know happen absolutely recommend app current state I m currently search replacement,1
94,com.calea.echo,A Google user,use love app update lg vthirty app can not even send mood message entire point app wait month hope bug fix app get bad regular texting constantly say still send fail even though recipient already respond can not ever tell message actually send customer support useless hate switch look like,1
95,com.calea.echo,no comment,last month phone would reset I ve app year would never expect culprit really like way default messenger delete everything mood still happen every time get text phone would reset one job add pop place new message one second app open scummy move think,1
96,com.calea.echo,A Google user,love app downside locationbase search within app would amazingif work however get result anything try search also would like option type reply pop notification like stock message app oppose wait go message head type custom reply,4
97,com.calea.echo,A Google user,great app lot feature security love much customize well update review do not know developer do every time finish phone call never use mood app call screen go mood ad use phone waze lot bc travel work every time finish call exit mood get back navigation frustrating annoy potentially dangerous bad move mood,3
98,com.calea.echo,A Google user,use love app whenever hang call mood take can not get back call screen without jump hoop also ad prominent hard get around ad use occupy low fifth screen forty - five screen push tiny go back arrow top I m likely hit ad instead I m sure different make inapp purchase I m look new free app,1
99,com.calea.echo,Danielle Wrobel,like mood overall customizability attractive interface option alternative texting app think well though seem take lot active memory also recent update make medium button chat keyboard obnoxious can not reorder delete button will not use like I d prefer photo first option,4
100,com.calea.echo,A Google user,app great support horrible issue find text conversation I d place secret mode one ever get back ringtone notification do not work I ve try suggestion they ve give other issue notification still do not work I m uninstalle garbage,1
101,com.calea.echo,Manga Darkspawn,use app almost year work perfectly fine beginning go try fix go try fix whatever issue ad can not change notification sound whatsoever repeatedly send email email email month try get resolve developer nothing glad able put interest ad ahead customer,1
102,com.calea.echo,A Google user,though think beautiful app great customization download mood backup feature little know pay feature unless pay option back anything suck yet another message app do not adjust size mms pic order send instead tell large yet do not run problem message app,2
103,com.calea.echo,A Google user,good stop play custome ringtone set that s chose uninstalle reinstall still would not play ringtone I m disappoint really like app update app fun amazing people create quick help contact issue reload update take couple minute phone recognize update everything back work thank,5
104,com.calea.echo,A Google user,usually do not review love one little overwhelming thing change whenever get new phone always check option message contact nice know phone get ill app love set background bubble shape color font plus individual contact,5
105,com.calea.echo,A Google user,use mood year recent updatemood long send mms without switch wifi fail send half time phone lagging switch mobile datum wifi edit yeah give time I m willing give garbage week app completely fail recourse uninstall I m thrill spend ten premium delete,1
106,com.calea.echo,A Google user,message take long amount time send sometimes take try resende message work also find receive multiple picture another sender come blurry even save phone do not help overall good bug could fix,3
107,com.calea.echo,A Google user,love app samsung get rid individual text tone go look land one work great customization breeze one issue though will not send long text text emoji send emoji separately manually break long message keep say fail mms yet send photo problem try uninstalle resetting phone avail,4
108,com.calea.echo,A Google user,app absolutely awesome sooo much well default app android phone complaint window one type dictate message window small I ve share opinion designer hope see feature improve future would not change thing rock,4
109,com.calea.echo,A Google user,late update twenty - eight jan sms functionality fail unfortunately app continue show text send receive be not folk ask person be not respond reinstalled app see message last three day show app currently show message send one receive bad lack acknowledgement company issue fix,1
110,com.calea.echo,Lynn Hoyum,update recently change phone switch every single text every receive come back try delete keep come back waste time memory phone huge problem update I ve communicate via email still can not get people picture download back forth I ve try suggestion shame pay full version can not use app,1
111,com.calea.echo,A Google user,great app need work school contact family also make fully customizable love ability set notification tone app seem lack definitely recommend download cross connect version pc send message computer well phone app would even well,5
112,com.calea.echo,A Google user,app amazing actually can not believe many great option free version can not even imagine what s pay version I ve use many usually one customize like end uninstalling day advertisement overload realize ad necessary evil cover cost developer go way overboard chase away find problem good balance great app many ad nice,5
113,com.calea.echo,A Google user,love app much major function issue force switch back old app group message often send group receive individual chat confusing get fix ill gladly switch back love much customize overall look would also love could name conversation well,2
114,com.calea.echo,A Google user,love app couple week ago late update good part could assign different lead notification contact within app keep everything hide contactsmessage preview etc different light notification key suddenly get lead notification reset entire app regular setting still notification write customer service receive help I m androidgalaxy seight happy change review get fix,1
115,com.calea.echo,Tom C,app really go downhill must long time incrrease ad technical challenge use default tone despite custom tone assign contact receive message open app point receive allmissed message sometimes hour late I ve try uninstalle reinstallingthis time I m move rest family move sm app try hold,1
116,com.calea.echo,Megan Havoc,I ve app quite time I ve love every feature last update call notification feature I ve disabled setting I m still get popup call end decline phone call there s also notification icon appear show incall even feature disabled I m still issue,3
117,com.calea.echo,Dixie Vogel,want theme try several app mood first level customization happy also work consistently upgrade would like see guide make theme full feature although little gimmicky like party mode keep drunk texting addon put movie time whatever text I m still try figure turn overall happy,5
118,com.calea.echo,Amanda Gardner,use love app last month do not work consistently find go back standard default message app emoji come anymore photo show giant xs sometimes will not get text notification actually open app get ten text time,2
119,com.calea.echo,A Google user,could give negative star would sure developer do app complete waste use app time great app receive text can not send uninstalled reinstalled avail appear many user problem one respond complaint hopefully bad rating motivate fix app,1
120,com.calea.echo,A Google user,month ago would give five star like customization service good reliable could change almost everything background font shape conversation bubble add advertising banner top different color annoying thought pay ten work go away read comment nope go back ad let know somehow ill back otherwise I m go,2
121,com.calea.echo,A Google user,exactly want go to go ahead buy lifetime license do not sub thank option well people do not change text bubble color add background ton customization option well worth purchase lifetime license also thank free caller i d spam detection figure customize color text etc per contact well awesome also ton theme thank,5
122,com.calea.echo,Whitney J,hate hate hate new update use app year even buy pro version since last update terrible do not know make stop nowhere attach pic medium try even send one sharing directly gallery fail nine time ten message delay medium fail message stay top app can not get rid eventually fade away,1
123,com.calea.echo,A Google user,app suddenly stop send message troubleshoot even phone company work sad go different text app also notification sound specific contact cease work understand go switch five star three issue pay premium update reinstall see update review regard new update far seem work well switch five star,5
124,com.calea.echo,A Google user,do not know app android one plus phone have not able use custom notification sound around eight month suck buy full mood have not notice difference save money stick free version one note mood audio text absolutely atrocious well use one leave space bar inconvenient ya,3
125,com.calea.echo,Jay Ford,app year start issue time receive call app would open two icon would appear attempt close futile would reopen automatically addition hugh drop battery life due app run background finally delete app restore functionality phone battery life increase six fold app delete,1
126,com.calea.echo,the saranat0r,use app year awesome customization I m glad let set notification sound certain contact samsung update big sad could not default message app mood save grace nowi do not ever get text anymore open conversation get text even open app I ve miss lot text really important ill switching different app,2
127,com.calea.echo,A Google user,I ve use mood quite awhile everything start great super customizable awesome buy full version quality severely tank message do not ever send do not receive message send never get notification yes they re turn without sound really love app I m sure anymore thinking might try something new issue can not resolve sorry mood,2
128,com.calea.echo,A Google user,actually really like app recent update update add feature popup notification you re call however get stuck phone force restart also ad call bring text message person ad also lag badly will not indicate message send close app sometimes show send time restart phone uninstalle,2
129,com.calea.echo,A Google user,update ad nice texting message app love many choice customize theme ill uninstall ad soo much well way add banner ad message list awful want ad free pay might well use regular text message come default android,2
130,com.calea.echo,A Google user,really like look customization none message send update use message app long time really enjoy do not end many problem recently get notification go start use ad top message screen understand app need make money do not need obstructive place unfortunately make switch app without ad,1
131,com.calea.echo,Ra Long,since new update send animation go forever idea text send I m actively use phone will not notify new message unlock phone I ve also accidentally hit ad banner several time due lag loading hard always pad area ad move ad bottom feel get accidental tap intention that s pretty shady otherwise app work well many year,1
132,com.calea.echo,Denise Huggins,previous review update review can not send video picture revert back original message send app love love love you re someone love customize phone app love fact customize setting contact plus video play app instead open youtube perfect,5
133,com.calea.echo,A Google user,like app many great feature ui image quality personalization keyboard option etc look something new feature I d like see future oneability select multiple message within conversation forward share copy twoallow multiple account contact stay group together meantime use two text message app meet need plan purchase add,4
134,com.calea.echo,A Google user,use free version app decide pay full version ever since pay seem like quality tank app lags open lag click contact read message send picture message take forever do not send even though standard message app do not I m disappoint pay money say least lot customization appreciate that s enough make,3
135,com.calea.echo,A Google user,notification do not work period developer still have not fix issue think maybe part beta leave notification do not sound ever try change sound associated contact cause app system sound app crash request google submit feedback inquire sound keep crash know developer clearly do not care figure talk google get support android ten I m do,1
136,com.calea.echo,A Google user,favorite app many setting stylish extremely useful ad ever premium cheap yearly plan five treat respond look lot well default message app overall hope whoever make app never give turn cash grab honestly perfect eye,5
137,com.calea.echo,Yolanda Stratton,use really like app every since update unable attach picture app I m unable download message tone use able download ringtone message tone anymore especially private message contact do not allow set message tone I m disappoint app,3
138,com.calea.echo,Dakota Hobday,okay go downhill use app year recently loss sticker emoji really suck basic emoji do not even show anymore three dot start get ad many other image send crash sometimes customization amazing love although I m sad lost option extra font crash phone otherwise ill force leave think,3
139,com.calea.echo,A Google user,despite many attempt contact maker app still be not work like I ve try email multiple time custom text tone work try change text tone currently pixel text tone work app crash use love app even purchase premium unhappy hoping update fix nothing I ve play thru headset turn safe mode nothing,1
140,com.calea.echo,A Google user,like app enough buy lifetime subscription despite fill contact group text clumsy constantly bug turn wifi do not unlimited datum turn wifi forget turn back big problem go back google message do not seem mind wifi,2
141,com.calea.echo,A Google user,great allow custom tone text bubble do not regular ringtone texte contact color customizable drawback write message someone someone else text message get send person instead texte,5
142,com.calea.echo,Kilika765,okay I m do app ever since start incorporate ad app do not work properly anymore text message do not always send miss text always glitchy constantly keep close opening app etc app use work flawlessly start make money ad app go hell make sense there s way many issue goong month obviously go fix bye,1
143,com.calea.echo,A Google user,use great update week ago inconsistent exhibit send text ten minute ago still load send sometimes click contact conversation will not load ap sluggish extremely unreliable age send text need immediate,2
144,com.calea.echo,KCK,love mood I ve year last couple week glitching will not send text stop altogether I ve force stop several time well clear cache improve please make fix update love app want keep uninstall continue,1
145,com.calea.echo,A Google user,change five star three star hate complain one detail everything else great mean great donotdisturb notification one option way allow individual notification sound sadly major issue uninstall go back textra fix come back,3
146,com.calea.echo,Steve Maffia,caller i d function impossible turn try get two sure message four feature may insult thing app ever do plus disable drawing app lock even use option change setting quit yeah real flexible huh word advice force stupid halfbake unasked feature user drive people away app idiot,1
147,com.calea.echo,A Google user,like app give variety customization option exactly love sm text one thing love smooth cohesive functionality whenever get popup message app notification one friend texte usually like send reply actually app sadly whenever write text outside app never send fail send also wait text fully send close app,4
148,com.calea.echo,A Google user,wow surprisingly great texting application really like feature flexibility app however wish name icon would change appear bit professional think great app need come par formality designate sms application also would love swipe right conversation take back conversation list,4
149,com.calea.echo,Stephanie Smith,enjoy app year recently long able reliably send picture one send lot picture annoying part sometimes app indicate pic fail send really way know either way ultimately end bombard someone pic never get,2
150,com.calea.echo,A Google user,"love feature hide private message app get hang much freeze lot go force stop get message go lately send picture get hung end appear see end person comment picture even though end still move dot update twelve thousand , three hundred twenty fix hangupsi force stop lot app",3
151,com.calea.echo,A Google user,use love app cute custom theme love ability set custom color alert different people late update want uninstall big ad banner top screen intrusive bug look like text still pende receive get response three text deep still show pende turn head notification month ago still never reply bug report,3
152,com.calea.echo,Courtney Hipp,I ve lot up down app break update everything work correctly apparently review fun easy use lot option free version little ad intrusion I ve since subscribe pay version additional feature,3
153,com.calea.echo,Bill Johnson,app use good instant message deteriorate try send support request app fail unspecified error try contact facebook messenger do not reply notice facebook comment many people include premium member unable get reply support issue app use set allow chime rung hour however set seem disappear turn ago want turn can not yet continue chime sometimes chime hour sometimes chime randomly long work properly one example thing deteriorate use rate app five star many problem one reply support request delete soon use something else,1
